David,590,11/27/15 0:02,9.554916,-0.65545
David,590,11/27/15 1:02,9.5549,-0.657767
David,590,11/27/15 2:02,9.559433,-0.659916
David,590,11/27/15 3:03,9.56565,-0.654833
David,590,11/27/15 4:03,9.564433,-0.6477
David,590,11/27/15 5:02,9.56485,-0.637667
David,590,11/27/15 6:04,9.560967,-0.633267
David,590,11/27/15 8:02,9.574267,-0.626983
David,590,11/27/15 9:02,9.575883,-0.626783
David,590,11/27/15 11:03,9.578683,-0.6206
David,590,11/27/15 12:04,9.585717,-0.617183
David,590,11/27/15 13:03,9.5909,-0.60955
David,590,11/27/15 14:03,9.596033,-0.6126
David,590,11/27/15 17:04,9.62555,-0.583017
David,590,11/27/15 18:03,9.630933,-0.581283
David,590,11/27/15 20:04,9.629133,-0.5746
David,590,11/27/15 21:02,9.6178,-0.576967
David,590,11/27/15 22:02,9.612717,-0.575733
David,590,11/27/15 23:03,9.61765,-0.5601
David,590,11/28/15 0:03,9.6137,-0.55355
David,590,11/28/15 2:05,9.629583,-0.53785
David,590,11/28/15 3:05,9.633133,-0.53165
David,590,11/28/15 5:03,9.630983,-0.527267
David,590,11/28/15 6:03,9.627433,-0.526067
David,590,11/28/15 7:03,9.625783,-0.527683
David,590,11/28/15 8:03,9.62375,-0.528133
David,590,11/28/15 9:03,9.624633,-0.527417
David,590,11/28/15 11:03,9.63015,-0.52995
David,590,11/28/15 12:03,9.629317,-0.531133
David,590,11/28/15 13:03,9.629233,-0.531383
David,590,11/28/15 14:03,9.629516,-0.531267
David,590,11/28/15 15:03,9.62575,-0.52775
David,590,11/28/15 16:04,9.62335,-0.5282
David,590,11/28/15 17:03,9.61035,-0.525033
David,590,11/28/15 19:04,9.608067,-0.55695
David,590,11/28/15 20:03,9.609533,-0.57435
David,590,11/28/15 21:03,9.610833,-0.57535
David,590,11/28/15 22:03,9.6021,-0.58185
David,590,11/28/15 23:03,9.5979,-0.584517
David,590,11/29/15 0:03,9.59795,-0.584583
David,590,11/29/15 1:04,9.594817,-0.589067
David,590,11/29/15 3:04,9.596917,-0.57805
David,590,11/29/15 4:03,9.5837,-0.5719
David,590,11/29/15 5:03,9.5744,-0.572283
David,590,11/29/15 6:04,9.56085,-0.58015
David,590,11/29/15 7:03,9.5626,-0.591583
David,590,11/29/15 8:03,9.555967,-0.599333
David,590,11/29/15 9:04,9.552283,-0.605383
David,590,11/29/15 10:05,9.556967,-0.6172
David,590,11/29/15 11:04,9.560133,-0.63055
David,590,11/29/15 12:05,9.564667,-0.6374
David,590,11/29/15 13:04,9.563733,-0.642633
David,590,11/29/15 14:03,9.560767,-0.641133
David,590,11/29/15 15:04,9.560217,-0.640633
David,590,11/29/15 16:04,9.55515,-0.647067
David,590,11/29/15 17:03,9.554767,-0.6519
David,590,11/29/15 18:03,9.551183,-0.655783
David,590,11/29/15 19:04,9.552517,-0.6638
